time,value
2024-01-05 14:23:38,83
2024-01-05 14:23:39,83
2024-01-05 14:23:40,83
2024-01-05 14:23:41,83
2024-01-05 14:23:42,84
2024-01-05 14:23:43,84
2024-01-05 14:23:44,84
2024-01-05 14:23:45,84
2024-01-05 14:23:46,84
2024-01-05 14:23:47,85
2024-01-05 14:23:48,85
2024-01-05 14:23:49,85
2024-01-05 14:23:50,85
2024-01-05 14:23:51,85
2024-01-05 14:23:52,84
2024-01-05 14:23:53,84
2024-01-05 14:23:54,84
2024-01-05 14:23:55,84
2024-01-05 14:23:56,84
2024-01-05 14:23:57,84
2024-01-05 14:23:58,84
2024-01-05 14:23:59,84
2024-01-05 14:24:00,84
2024-01-05 14:24:01,84
2024-01-05 14:24:02,84
2024-01-05 14:24:03,84
2024-01-05 14:24:04,84
2024-01-05 14:24:05,84
2024-01-05 14:24:06,84
2024-01-05 14:24:07,84
2024-01-05 14:24:08,84
2024-01-05 14:24:09,84
2024-01-05 14:24:10,84
2024-01-05 14:24:11,84
2024-01-05 14:24:12,84
2024-01-05 14:24:13,84
2024-01-05 14:24:14,84
2024-01-05 14:24:15,84
2024-01-05 14:24:16,84
2024-01-05 14:24:17,84
2024-01-05 14:24:18,84
2024-01-05 14:24:19,84
2024-01-05 14:24:20,84
2024-01-05 14:24:21,84
2024-01-05 14:24:22,84
2024-01-05 14:24:23,84
2024-01-05 14:24:24,84
2024-01-05 14:24:25,84
2024-01-05 14:24:26,84
2024-01-05 14:24:27,83
2024-01-05 14:24:28,83
2024-01-05 14:24:29,83
2024-01-05 14:24:30,83
2024-01-05 14:24:31,83
2024-01-05 14:24:32,82
2024-01-05 14:24:33,82
2024-01-05 14:24:34,82
2024-01-05 14:24:35,82
2024-01-05 14:24:36,82
2024-01-05 14:24:37,82
2024-01-05 14:24:38,82
2024-01-05 14:24:39,82
2024-01-05 14:24:40,82
2024-01-05 14:24:41,82
2024-01-05 14:24:42,81
2024-01-05 14:24:43,81
2024-01-05 14:24:44,81
2024-01-05 14:24:45,81
2024-01-05 14:24:46,81
2024-01-05 14:24:47,81
2024-01-05 14:24:48,81
2024-01-05 14:24:49,81
2024-01-05 14:24:50,81
2024-01-05 14:24:51,81
2024-01-05 14:24:52,82
2024-01-05 14:24:53,82
2024-01-05 14:24:54,82
2024-01-05 14:24:55,82
2024-01-05 14:24:56,82
2024-01-05 14:24:57,82
2024-01-05 14:24:58,82
2024-01-05 14:24:59,82
2024-01-05 14:25:00,82
2024-01-05 14:25:01,82
2024-01-05 14:25:02,82
2024-01-05 14:25:03,82
2024-01-05 14:25:04,82
2024-01-05 14:25:05,82
2024-01-05 14:25:06,82
2024-01-05 14:25:07,82
2024-01-05 14:25:08,82
2024-01-05 14:25:09,82
2024-01-05 14:25:10,82
2024-01-05 14:25:11,82
2024-01-05 14:25:12,82
2024-01-05 14:25:13,82
2024-01-05 14:25:14,82
2024-01-05 14:25:15,82
2024-01-05 14:25:16,82
2024-01-05 14:25:17,82
2024-01-05 14:25:18,82
2024-01-05 14:25:19,82
2024-01-05 14:25:20,82
2024-01-05 14:25:21,82
2024-01-05 14:25:22,81
2024-01-05 14:25:23,81
2024-01-05 14:25:24,81
2024-01-05 14:25:25,81
2024-01-05 14:25:26,81
2024-01-05 14:25:27,80
2024-01-05 14:25:28,80
2024-01-05 14:25:29,80
