time,value
2024-01-05 14:27:37,78
2024-01-05 14:27:38,78
2024-01-05 14:27:39,78
2024-01-05 14:27:40,78
2024-01-05 14:27:41,78
2024-01-05 14:27:42,77
2024-01-05 14:27:43,77
2024-01-05 14:27:44,77
2024-01-05 14:27:45,77
2024-01-05 14:27:46,77
2024-01-05 14:27:47,78
2024-01-05 14:27:48,78
2024-01-05 14:27:49,78
2024-01-05 14:27:50,78
2024-01-05 14:27:51,78
2024-01-05 14:27:52,78
2024-01-05 14:27:53,78
2024-01-05 14:27:54,78
2024-01-05 14:27:55,78
2024-01-05 14:27:56,78
2024-01-05 14:27:57,78
2024-01-05 14:27:58,78
2024-01-05 14:27:59,78
2024-01-05 14:28:00,78
2024-01-05 14:28:01,78
2024-01-05 14:28:02,79
2024-01-05 14:28:03,79
2024-01-05 14:28:04,79
2024-01-05 14:28:05,79
2024-01-05 14:28:06,79
2024-01-05 14:28:07,79
2024-01-05 14:28:08,79
2024-01-05 14:28:09,79
2024-01-05 14:28:10,79
2024-01-05 14:28:11,79
2024-01-05 14:28:12,79
2024-01-05 14:28:13,79
2024-01-05 14:28:14,79
2024-01-05 14:28:15,79
2024-01-05 14:28:16,79
2024-01-05 14:28:17,79
2024-01-05 14:28:18,79
2024-01-05 14:28:19,79
2024-01-05 14:28:20,79
2024-01-05 14:28:21,79
2024-01-05 14:28:22,80
2024-01-05 14:28:23,80
2024-01-05 14:28:24,80
2024-01-05 14:28:25,80
2024-01-05 14:28:26,80
2024-01-05 14:28:27,81
2024-01-05 14:28:28,81
2024-01-05 14:28:29,81
2024-01-05 14:28:30,81
2024-01-05 14:28:31,81
2024-01-05 14:28:32,81
2024-01-05 14:28:33,81
2024-01-05 14:28:34,81
2024-01-05 14:28:35,81
2024-01-05 14:28:36,81
2024-01-05 14:28:37,81
2024-01-05 14:28:38,81
2024-01-05 14:28:39,81
2024-01-05 14:28:40,81
2024-01-05 14:28:41,81
2024-01-05 14:28:42,84
2024-01-05 14:28:43,84
2024-01-05 14:28:44,84
2024-01-05 14:28:45,84
2024-01-05 14:28:46,84
2024-01-05 14:28:47,84
2024-01-05 14:28:48,84
2024-01-05 14:28:49,84
2024-01-05 14:28:50,84
2024-01-05 14:28:51,84
2024-01-05 14:28:52,84
2024-01-05 14:28:53,84
2024-01-05 14:28:54,84
2024-01-05 14:28:55,84
2024-01-05 14:28:56,84
2024-01-05 14:28:57,85
2024-01-05 14:28:58,85
2024-01-05 14:28:59,85
2024-01-05 14:29:00,85
2024-01-05 14:29:01,85
2024-01-05 14:29:02,85
2024-01-05 14:29:03,85
2024-01-05 14:29:04,85
2024-01-05 14:29:05,85
2024-01-05 14:29:06,85
2024-01-05 14:29:07,85
2024-01-05 14:29:08,85
2024-01-05 14:29:09,85
2024-01-05 14:29:10,85
2024-01-05 14:29:11,85
2024-01-05 14:29:12,85
2024-01-05 14:29:13,85
2024-01-05 14:29:14,85
2024-01-05 14:29:15,85
2024-01-05 14:29:16,85
2024-01-05 14:29:17,85
2024-01-05 14:29:18,85
2024-01-05 14:29:19,85
2024-01-05 14:29:20,85
2024-01-05 14:29:21,85
2024-01-05 14:29:22,85
2024-01-05 14:29:23,85
2024-01-05 14:29:24,85
2024-01-05 14:29:25,85
2024-01-05 14:29:26,85
2024-01-05 14:29:27,85
2024-01-05 14:29:28,85
2024-01-05 14:29:29,85
2024-01-05 14:29:30,85
2024-01-05 14:29:31,85
2024-01-05 14:29:32,85
2024-01-05 14:29:33,85
2024-01-05 14:29:34,85
2024-01-05 14:29:35,85
2024-01-05 14:29:36,85
2024-01-05 14:29:37,84
2024-01-05 14:29:38,84
