time,value
2024-01-05 14:34:00,81
2024-01-05 14:34:01,81
2024-01-05 14:34:02,81
2024-01-05 14:34:03,81
2024-01-05 14:34:04,81
2024-01-05 14:34:05,81
2024-01-05 14:34:06,81
2024-01-05 14:34:07,81
2024-01-05 14:34:08,81
2024-01-05 14:34:09,81
2024-01-05 14:34:10,81
2024-01-05 14:34:11,81
2024-01-05 14:34:12,81
2024-01-05 14:34:13,79
2024-01-05 14:34:14,79
2024-01-05 14:34:15,79
2024-01-05 14:34:16,79
2024-01-05 14:34:17,79
2024-01-05 14:34:18,79
2024-01-05 14:34:19,79
2024-01-05 14:34:20,79
2024-01-05 14:34:21,79
2024-01-05 14:34:22,79
2024-01-05 14:34:23,80
2024-01-05 14:34:24,80
2024-01-05 14:34:25,80
2024-01-05 14:34:26,80
2024-01-05 14:34:27,80
2024-01-05 14:34:28,80
2024-01-05 14:34:29,80
2024-01-05 14:34:30,80
2024-01-05 14:34:31,80
2024-01-05 14:34:32,80
2024-01-05 14:34:33,81
2024-01-05 14:34:34,81
2024-01-05 14:34:35,81
2024-01-05 14:34:36,81
2024-01-05 14:34:37,81
2024-01-05 14:34:38,80
2024-01-05 14:34:39,80
2024-01-05 14:34:40,80
2024-01-05 14:34:41,80
2024-01-05 14:34:42,80
2024-01-05 14:34:43,81
2024-01-05 14:34:44,81
2024-01-05 14:34:45,81
2024-01-05 14:34:46,81
2024-01-05 14:34:47,81
2024-01-05 14:34:48,81
2024-01-05 14:34:49,81
2024-01-05 14:34:50,81
2024-01-05 14:34:51,81
2024-01-05 14:34:52,81
2024-01-05 14:34:53,80
2024-01-05 14:34:54,80
2024-01-05 14:34:55,80
2024-01-05 14:34:56,80
2024-01-05 14:34:57,80
2024-01-05 14:34:58,81
2024-01-05 14:34:59,81
2024-01-05 14:35:00,81
2024-01-05 14:35:01,81
2024-01-05 14:35:02,81
2024-01-05 14:35:03,81
2024-01-05 14:35:04,81
2024-01-05 14:35:05,81
2024-01-05 14:35:06,81
2024-01-05 14:35:07,81
2024-01-05 14:35:08,82
2024-01-05 14:35:09,82
2024-01-05 14:35:10,82
2024-01-05 14:35:11,82
2024-01-05 14:35:12,82
2024-01-05 14:35:13,84
2024-01-05 14:35:14,84
2024-01-05 14:35:15,84
2024-01-05 14:35:16,84
2024-01-05 14:35:17,84
2024-01-05 14:35:18,84
2024-01-05 14:35:19,84
2024-01-05 14:35:20,84
2024-01-05 14:35:21,84
2024-01-05 14:35:22,84
2024-01-05 14:35:23,85
2024-01-05 14:35:24,85
2024-01-05 14:35:25,85
2024-01-05 14:35:26,85
2024-01-05 14:35:27,85
2024-01-05 14:35:28,86
2024-01-05 14:35:29,86
2024-01-05 14:35:30,86
2024-01-05 14:35:31,86
2024-01-05 14:35:32,86
2024-01-05 14:35:33,87
2024-01-05 14:35:34,87
2024-01-05 14:35:35,87
2024-01-05 14:35:36,87
2024-01-05 14:35:37,87
2024-01-05 14:35:38,87
2024-01-05 14:35:39,87
2024-01-05 14:35:40,87
2024-01-05 14:35:41,87
2024-01-05 14:35:42,87
2024-01-05 14:35:43,87
2024-01-05 14:35:44,87
2024-01-05 14:35:45,87
2024-01-05 14:35:46,87
2024-01-05 14:35:47,87
2024-01-05 14:35:48,87
2024-01-05 14:35:49,87
2024-01-05 14:35:50,87
2024-01-05 14:35:51,87
2024-01-05 14:35:52,87
2024-01-05 14:35:53,88
2024-01-05 14:35:54,88
2024-01-05 14:35:55,88
2024-01-05 14:35:56,88
2024-01-05 14:35:57,88
2024-01-05 14:35:58,88
2024-01-05 14:35:59,88
2024-01-05 14:36:00,88
2024-01-05 14:36:01,88
2024-01-05 14:36:02,88
