time,value
2024-01-05 14:56:45,63
2024-01-05 14:56:46,63
2024-01-05 14:56:47,63
2024-01-05 14:56:48,63
2024-01-05 14:56:49,63
2024-01-05 14:56:50,62
2024-01-05 14:56:51,62
2024-01-05 14:56:52,62
2024-01-05 14:56:53,62
2024-01-05 14:56:54,62
2024-01-05 14:56:55,62
2024-01-05 14:56:56,62
2024-01-05 14:56:57,62
2024-01-05 14:56:58,62
2024-01-05 14:56:59,62
2024-01-05 14:57:00,64
2024-01-05 14:57:01,64
2024-01-05 14:57:02,64
2024-01-05 14:57:03,64
2024-01-05 14:57:04,64
2024-01-05 14:57:05,64
2024-01-05 14:57:06,64
2024-01-05 14:57:07,64
2024-01-05 14:57:08,64
2024-01-05 14:57:09,64
2024-01-05 14:57:10,64
2024-01-05 14:57:11,64
2024-01-05 14:57:12,64
2024-01-05 14:57:13,64
2024-01-05 14:57:14,64
2024-01-05 14:57:15,65
2024-01-05 14:57:16,65
2024-01-05 14:57:17,65
2024-01-05 14:57:18,65
2024-01-05 14:57:19,65
2024-01-05 14:57:20,67
2024-01-05 14:57:21,67
2024-01-05 14:57:22,67
2024-01-05 14:57:23,67
2024-01-05 14:57:24,67
2024-01-05 14:57:25,67
2024-01-05 14:57:26,67
2024-01-05 14:57:27,67
2024-01-05 14:57:28,67
2024-01-05 14:57:29,67
2024-01-05 14:57:30,67
2024-01-05 14:57:31,67
2024-01-05 14:57:32,67
2024-01-05 14:57:33,67
2024-01-05 14:57:34,67
2024-01-05 14:57:35,67
2024-01-05 14:57:36,67
2024-01-05 14:57:37,67
2024-01-05 14:57:38,67
2024-01-05 14:57:39,67
2024-01-05 14:57:40,65
2024-01-05 14:57:41,65
2024-01-05 14:57:42,65
2024-01-05 14:57:43,65
2024-01-05 14:57:44,65
2024-01-05 14:57:45,64
2024-01-05 14:57:46,64
2024-01-05 14:57:47,64
2024-01-05 14:57:48,64
2024-01-05 14:57:49,64
2024-01-05 14:57:50,62
2024-01-05 14:57:51,62
2024-01-05 14:57:52,62
2024-01-05 14:57:53,62
2024-01-05 14:57:54,62
2024-01-05 14:57:55,62
2024-01-05 14:57:56,62
2024-01-05 14:57:57,62
2024-01-05 14:57:58,62
2024-01-05 14:57:59,62
2024-01-05 14:58:00,62
2024-01-05 14:58:01,62
2024-01-05 14:58:02,62
2024-01-05 14:58:03,62
2024-01-05 14:58:04,62
2024-01-05 14:58:05,63
2024-01-05 14:58:06,63
2024-01-05 14:58:07,63
2024-01-05 14:58:08,63
2024-01-05 14:58:09,63
2024-01-05 14:58:10,65
2024-01-05 14:58:11,65
2024-01-05 14:58:12,65
2024-01-05 14:58:13,65
2024-01-05 14:58:14,65
2024-01-05 14:58:15,66
2024-01-05 14:58:16,66
2024-01-05 14:58:17,66
2024-01-05 14:58:18,66
2024-01-05 14:58:19,66
2024-01-05 14:58:20,65
2024-01-05 14:58:21,65
2024-01-05 14:58:22,65
2024-01-05 14:58:23,65
2024-01-05 14:58:24,65
2024-01-05 14:58:25,65
2024-01-05 14:58:26,65
2024-01-05 14:58:27,65
2024-01-05 14:58:28,65
2024-01-05 14:58:29,65
2024-01-05 14:58:30,65
2024-01-05 14:58:31,65
2024-01-05 14:58:32,65
2024-01-05 14:58:33,65
2024-01-05 14:58:34,65
2024-01-05 14:58:35,65
2024-01-05 14:58:36,65
2024-01-05 14:58:37,65
2024-01-05 14:58:38,65
2024-01-05 14:58:39,65
2024-01-05 14:58:40,65
2024-01-05 14:58:41,65
2024-01-05 14:58:42,65
2024-01-05 14:58:43,65
2024-01-05 14:58:44,65
2024-01-05 14:58:45,64
2024-01-05 14:58:46,64
2024-01-05 14:58:47,64
2024-01-05 14:58:48,64
2024-01-05 14:58:49,64
2024-01-05 14:58:50,64
2024-01-05 14:58:51,64
2024-01-05 14:58:52,64
2024-01-05 14:58:53,64
2024-01-05 14:58:54,64
2024-01-05 14:58:55,64
2024-01-05 14:58:56,64
2024-01-05 14:58:57,64
2024-01-05 14:58:58,64
2024-01-05 14:58:59,64
2024-01-05 14:59:00,65
2024-01-05 14:59:01,65
2024-01-05 14:59:02,65
