time,value
13:12:59,96
13:13:00,96
13:13:01,96
13:13:02,96
13:13:03,96
13:13:04,96
13:13:05,96
13:13:06,97
13:13:07,97
13:13:08,97
13:13:09,97
13:13:10,97
13:13:11,99
13:13:12,99
13:13:13,99
13:13:14,99
13:13:15,99
13:13:16,100
13:13:17,100
13:13:18,100
13:13:19,100
13:13:20,100
13:13:21,99
13:13:22,99
13:13:23,99
13:13:24,99
13:13:25,99
13:13:26,98
13:13:27,98
13:13:28,98
13:13:29,98
13:13:30,98
13:13:31,99
13:13:32,99
13:13:33,99
13:13:34,99
13:13:35,99
13:13:36,100
13:13:37,100
13:13:38,100
13:13:39,100
13:13:40,100
13:13:41,100
13:13:42,100
13:13:43,100
13:13:44,100
13:13:45,100
13:13:46,100
13:13:47,100
13:13:48,100
13:13:49,100
13:13:50,100
13:13:51,100
13:13:52,100
13:13:53,100
13:13:54,100
13:13:55,100
13:13:56,101
13:13:57,101
13:13:58,101
13:13:59,101
13:14:00,101
13:14:01,100
13:14:02,100
13:14:03,100
13:14:04,100
13:14:05,100
13:14:06,100
13:14:07,100
13:14:08,100
13:14:09,100
13:14:10,100
13:14:11,100
13:14:12,100
13:14:13,100
13:14:14,100
13:14:15,100
13:14:16,98
13:14:17,98
13:14:18,98
13:14:19,98
13:14:20,98
13:14:21,98
13:14:22,98
13:14:23,98
13:14:24,98
13:14:25,98
13:14:26,97
13:14:27,97
13:14:28,97
13:14:29,97
13:14:30,97
13:14:31,99
13:14:32,99
13:14:33,99
13:14:34,99
13:14:35,99
13:14:36,100
13:14:37,100
13:14:38,100
13:14:39,100
13:14:40,100
13:14:41,96
13:14:42,96
13:14:43,96
13:14:44,96
13:14:45,96
13:14:46,98
13:14:47,98
13:14:48,98
13:14:49,98
13:14:50,98
13:14:51,98
13:14:52,98
13:14:53,98
13:14:54,98
13:14:55,98
13:14:56,96
13:14:57,96
13:14:58,96
13:14:59,96
13:15:00,96
13:15:01,95
13:15:02,95
13:15:03,95
13:15:04,95
13:15:05,95
13:15:06,96
13:15:07,96
13:15:08,96
13:15:09,96
13:15:10,96
13:15:11,95
13:15:12,95
13:15:13,95
13:15:14,95
13:15:15,95
13:15:16,94
13:15:17,94
13:15:18,94
13:15:19,94
13:15:20,94
13:15:21,95
13:15:22,95
13:15:23,95
13:15:24,95
13:15:25,95
13:15:26,96
13:15:27,96
13:15:28,96
13:15:29,96
13:15:30,96
13:15:31,96
13:15:32,96
13:15:33,96
13:15:34,96
13:15:35,96
13:15:36,102
13:15:37,102
13:15:38,102
13:15:39,102
13:15:40,102
13:15:41,102
13:15:42,102
13:15:43,102
13:15:44,102
13:15:45,102
13:15:46,102
13:15:47,102
13:15:48,102
13:15:49,102
13:15:50,102
13:15:51,102
13:15:52,102
13:15:53,102
13:15:54,102
13:15:55,102
13:15:56,101
13:15:57,101
13:15:58,101
13:15:59,101
13:16:00,101
13:16:01,100
13:16:02,100
13:16:03,100
13:16:04,100
13:16:05,100
13:16:06,99
13:16:07,99
13:16:08,99
13:16:09,99
13:16:10,99
13:16:11,98
13:16:12,98
13:16:13,98
13:16:14,98
13:16:15,98
13:16:16,99
13:16:17,99
13:16:18,99
13:16:19,99
13:16:20,99
13:16:21,100
13:16:22,100
13:16:23,100
13:16:24,100
13:16:25,100
13:16:26,98
13:16:27,98
13:16:28,98
13:16:29,98
13:16:30,98
13:16:31,97
13:16:32,97
13:16:33,97
13:16:34,97
13:16:35,97
13:16:36,95
13:16:37,95
13:16:38,95
13:16:39,95
13:16:40,95
13:16:41,93
13:16:42,93
13:16:43,93
13:16:44,93
13:16:45,93
13:16:46,97
13:16:47,97
13:16:48,97
13:16:49,97
13:16:50,97
13:16:51,96
13:16:52,96
13:16:53,96
13:16:54,96
13:16:55,96
13:16:56,95
13:16:57,95
13:16:58,95
13:16:59,95
13:17:00,95
13:17:01,95
13:17:02,95
13:17:03,95
13:17:04,95
13:17:05,95
13:17:06,97
13:17:07,97
13:17:08,97
13:17:09,97
13:17:10,97
13:17:11,99
13:17:12,99
13:17:13,99
13:17:14,99
13:17:15,99
13:17:16,99
13:17:17,99
13:17:18,99
13:17:19,99
13:17:20,99
13:17:21,98
13:17:22,98
13:17:23,98
13:17:24,98
13:17:25,98
13:17:26,97
13:17:27,97
13:17:28,97
13:17:29,97
13:17:30,97
13:17:31,95
13:17:32,95
13:17:33,95
13:17:34,95
13:17:35,95
13:17:36,95
13:17:37,95
13:17:38,95
13:17:39,95
13:17:40,95
13:17:41,93
13:17:42,93
13:17:43,93
13:17:44,93
13:17:45,93
13:17:46,93
13:17:47,93
13:17:48,93
13:17:49,93
13:17:50,93
13:17:51,94
13:17:52,94
13:17:53,94
13:17:54,94
13:17:55,94
13:17:56,94
13:17:57,94
13:17:58,94
13:17:59,94
13:18:00,94
13:18:01,94
13:18:02,94
13:18:03,94
13:18:04,94
13:18:05,94
13:18:06,94
13:18:07,94
13:18:08,94
13:18:09,94
13:18:10,94
13:18:11,95
13:18:12,95
13:18:13,95
13:18:14,95
13:18:15,95
13:18:16,96
13:18:17,96
13:18:18,96
13:18:19,96
13:18:20,96
13:18:21,97
13:18:22,97
13:18:23,97
13:18:24,97
13:18:25,97
13:18:26,97
13:18:27,97
13:18:28,97
13:18:29,97
13:18:30,97
13:18:31,97
13:18:32,97
13:18:33,97
13:18:34,97
13:18:35,97
13:18:36,98
13:18:37,98
13:18:38,98
13:18:39,98
13:18:40,98
13:18:41,98
13:18:42,98
13:18:43,98
13:18:44,98
13:18:45,98
13:18:46,95
13:18:47,95
13:18:48,95
13:18:49,95
13:18:50,95
13:18:51,95
13:18:52,95
13:18:53,95
13:18:54,95
13:18:55,95
13:18:56,95
13:18:57,95
13:18:58,95
13:18:59,95
13:19:00,95
13:19:01,95
13:19:02,95
13:19:03,95
13:19:04,95
13:19:05,95
13:19:06,96
13:19:07,96
13:19:08,96
13:19:09,96
13:19:10,96
13:19:11,96
13:19:12,96
13:19:13,96
13:19:14,96
13:19:15,96
13:19:16,96
13:19:17,96
13:19:18,96
13:19:19,96
13:19:20,96
13:19:21,96
13:19:22,96
13:19:23,96
13:19:24,96
13:19:25,96
13:19:26,94
13:19:27,94
13:19:28,94
13:19:29,94
13:19:30,94
13:19:31,94
13:19:32,94
13:19:33,94
13:19:34,94
13:19:35,94
13:19:36,93
13:19:37,93
13:19:38,93
13:19:39,93
13:19:40,93
13:19:41,91
13:19:42,91
13:19:43,91
13:19:44,91
13:19:45,91
13:19:46,92
13:19:47,92
13:19:48,92
13:19:49,92
13:19:50,92
13:19:51,91
13:19:52,91
13:19:53,91
13:19:54,91
13:19:55,91
13:19:56,91
13:19:57,91
13:19:58,91
13:19:59,91
13:20:00,91
13:20:01,92
13:20:02,92
13:20:03,92
13:20:04,92
13:20:05,92
13:20:06,92
13:20:07,92
13:20:08,92
13:20:09,92
13:20:10,92
13:20:11,91
13:20:12,91
13:20:13,91
13:20:14,91
13:20:15,91
13:20:16,91
13:20:17,91
13:20:18,91
13:20:19,91
13:20:20,91
13:20:21,91
13:20:22,91
13:20:23,91
13:20:24,91
13:20:25,91
13:20:26,91
13:20:27,91
13:20:28,91
13:20:29,91
13:20:30,91
13:20:31,90
13:20:32,90
13:20:33,90
13:20:34,90
13:20:35,90
13:20:36,91
13:20:37,91
13:20:38,91
13:20:39,91
13:20:40,91
13:20:41,91
13:20:42,91
13:20:43,91
13:20:44,91
13:20:45,91
13:20:46,92
13:20:47,92
13:20:48,92
13:20:49,92
13:20:50,92
13:20:51,91
13:20:52,91
13:20:53,91
13:20:54,91
13:20:55,91
13:20:56,91
13:20:57,91
13:20:58,91
13:20:59,91
13:21:00,91
13:21:01,93
13:21:02,93
13:21:03,93
13:21:04,93
13:21:05,93
13:21:06,91
13:21:07,91
13:21:08,91
13:21:09,91
13:21:10,91
13:21:11,91
13:21:12,91
13:21:13,91
13:21:14,91
13:21:15,91
13:21:16,91
13:21:17,91
13:21:18,91
13:21:19,91
13:21:20,91
13:21:21,91
13:21:22,91
13:21:23,91
13:21:24,91
13:21:25,91
13:21:26,90
13:21:27,90
13:21:28,90
13:21:29,90
13:21:30,90
13:21:31,90
13:21:32,90
13:21:33,90
13:21:34,90
13:21:35,90
13:21:36,90
13:21:37,90
13:21:38,90
13:21:39,90
13:21:40,90
13:21:41,90
13:21:42,90
13:21:43,90
13:21:44,90
13:21:45,90
13:21:46,90
13:21:47,90
13:21:48,90
13:21:49,90
13:21:50,90
13:21:51,90
13:21:52,90
13:21:53,90
13:21:54,90
13:21:55,90
13:21:56,90
13:21:57,90
13:21:58,90
13:21:59,90
13:22:00,90
13:22:01,90
13:22:02,90
13:22:03,90
13:22:04,90
13:22:05,90
13:22:06,90
13:22:07,90
13:22:08,90
13:22:09,90
13:22:10,90
13:22:11,89
13:22:12,89
13:22:13,89
13:22:14,89
13:22:15,89
13:22:16,88
13:22:17,88
13:22:18,88
13:22:19,88
13:22:20,88
13:22:21,89
13:22:22,89
13:22:23,89
13:22:24,89
13:22:25,89
13:22:26,89
13:22:27,89
13:22:28,89
13:22:29,89
13:22:30,89
13:22:31,87
13:22:32,87
13:22:33,87
13:22:34,87
13:22:35,87
13:22:36,88
13:22:37,88
13:22:38,88
13:22:39,88
13:22:40,88
13:22:41,87
13:22:42,87
13:22:43,87
13:22:44,87
13:22:45,87
13:22:46,87
13:22:47,87
13:22:48,87
13:22:49,87
13:22:50,87
13:22:51,89
13:22:52,89
13:22:53,89
13:22:54,89
13:22:55,89
13:22:56,89
13:22:57,89
13:22:58,89
13:22:59,89
13:23:00,89
13:23:01,89
13:23:02,89
13:23:03,89
13:23:04,89
13:23:05,89
13:23:06,89
13:23:07,89
13:23:08,89
13:23:09,89
13:23:10,89
13:23:11,90
13:23:12,90
13:23:13,90
13:23:14,90
13:23:15,90
13:23:16,90
13:23:17,90
13:23:18,90
13:23:19,90
13:23:20,90
13:23:21,89
13:23:22,89
13:23:23,89
13:23:24,89
13:23:25,89
13:23:26,90
13:23:27,90
13:23:28,90
13:23:29,90
13:23:30,90
13:23:31,89
13:23:32,89
13:23:33,89
13:23:34,89
13:23:35,89
13:23:36,89
13:23:37,89
13:23:38,89
13:23:39,89
13:23:40,89
13:23:41,89
13:23:42,89
13:23:43,89
13:23:44,89
13:23:45,89
13:23:46,89
13:23:47,89
13:23:48,89
13:23:49,89
13:23:50,89
13:23:51,90
13:23:52,90
13:23:53,90
13:23:54,90
13:23:55,90
13:23:56,89
13:23:57,89
13:23:58,89
13:23:59,89
13:24:00,89
13:24:01,89
13:24:02,89
13:24:03,89
13:24:04,89
13:24:05,89
13:24:06,89
13:24:07,89
13:24:08,89
13:24:09,89
13:24:10,89
13:24:11,90
13:24:12,90
13:24:13,90
13:24:14,90
13:24:15,90
13:24:16,92
13:24:17,92
13:24:18,92
13:24:19,92
13:24:20,92
13:24:21,93
13:24:22,93
13:24:23,93
13:24:24,93
13:24:25,93
13:24:26,93
13:24:27,93
13:24:28,93
13:24:29,93
13:24:30,93
13:24:31,93
13:24:32,93
13:24:33,93
13:24:34,93
13:24:35,93
13:24:36,93
13:24:37,93
13:24:38,93
13:24:39,93
13:24:40,93
13:24:41,90
13:24:42,90
13:24:43,90
13:24:44,90
13:24:45,90
13:24:46,90
13:24:47,90
13:24:48,90
13:24:49,90
13:24:50,90
13:24:51,90
13:24:52,90
13:24:53,90
13:24:54,90
13:24:55,90
13:24:56,90
13:24:57,90
13:24:58,90
13:24:59,90
13:25:00,90
13:25:01,90
13:25:02,90
13:25:03,90
13:25:04,90
13:25:05,90
13:25:06,90
13:25:07,90
13:25:08,90
13:25:09,90
13:25:10,90
13:25:11,91
13:25:12,91
13:25:13,91
13:25:14,91
13:25:15,91
13:25:16,91
13:25:17,91
13:25:18,91
13:25:19,91
13:25:20,91
13:25:21,91
13:25:22,91
13:25:23,91
13:25:24,91
13:25:25,91
13:25:26,91
13:25:27,91
13:25:28,91
13:25:29,91
13:25:30,91
13:25:31,91
13:25:32,91
13:25:33,91
13:25:34,91
13:25:35,91
13:25:36,91
13:25:37,91
13:25:38,91
13:25:39,91
13:25:40,91
13:25:41,92
13:25:42,92
13:25:43,92
13:25:44,92
13:25:45,92
13:25:46,92
13:25:47,92
13:25:48,92
13:25:49,92
13:25:50,92
13:25:51,92
13:25:52,92
13:25:53,92
13:25:54,92
13:25:55,92
13:25:56,91
13:25:57,91
13:25:58,91
13:25:59,91
13:26:00,91
13:26:01,92
13:26:02,92
13:26:03,92
13:26:04,92
13:26:05,92
13:26:06,93
13:26:07,93
13:26:08,93
13:26:09,93
13:26:10,93
13:26:11,92
13:26:12,92
13:26:13,92
13:26:14,92
13:26:15,92
13:26:16,90
13:26:17,90
13:26:18,90
13:26:19,90
13:26:20,90
13:26:21,89
13:26:22,89
13:26:23,89
13:26:24,89
13:26:25,89
13:26:26,89
13:26:27,89
13:26:28,89
13:26:29,89
13:26:30,89
13:26:31,89
13:26:32,89
13:26:33,89
13:26:34,89
13:26:35,89
13:26:36,90
13:26:37,90
13:26:38,90
13:26:39,90
13:26:40,90
13:26:41,92
13:26:42,92
13:26:43,92
13:26:44,92
13:26:45,92
13:26:46,93
13:26:47,93
13:26:48,93
13:26:49,93
13:26:50,93
13:26:51,91
13:26:52,91
13:26:53,91
13:26:54,91
13:26:55,91
13:26:56,91
13:26:57,91
13:26:58,91
13:26:59,91
13:27:00,91
13:27:01,94
13:27:02,94
13:27:03,94
13:27:04,94
13:27:05,94
13:27:06,95
13:27:07,95
13:27:08,95
13:27:09,95
13:27:10,95
13:27:11,95
13:27:12,95
13:27:13,95
13:27:14,95
13:27:15,95
13:27:16,95
13:27:17,95
13:27:18,95
13:27:19,95
13:27:20,95
13:27:21,95
13:27:22,95
13:27:23,95
13:27:24,95
13:27:25,95
13:27:26,94
13:27:27,94
13:27:28,94
13:27:29,94
13:27:30,94
13:27:31,93
13:27:32,93
13:27:33,93
13:27:34,93
13:27:35,93
13:27:36,90
13:27:37,90
13:27:38,90
13:27:39,90
13:27:40,90
13:27:41,88
13:27:42,88
13:27:43,88
13:27:44,88
13:27:45,88
13:27:46,89
13:27:47,89
13:27:48,89
13:27:49,89
13:27:50,89
13:27:51,91
13:27:52,91
13:27:53,91
13:27:54,91
13:27:55,91
13:27:56,91
13:27:57,91
13:27:58,91
13:27:59,91
13:28:00,91
13:28:01,92
13:28:02,92
13:28:03,92
13:28:04,92
13:28:05,92
13:28:06,92
13:28:07,92
13:28:08,92
13:28:09,92
13:28:10,92
13:28:11,91
13:28:12,91
13:28:13,91
13:28:14,91
13:28:15,91
13:28:16,88
13:28:17,88
13:28:18,88
13:28:19,88
13:28:20,88
13:28:21,87
13:28:22,87
13:28:23,87
13:28:24,87
13:28:25,87
13:28:26,87
13:28:27,87
13:28:28,87
13:28:29,87
13:28:30,87
13:28:31,87
13:28:32,87
13:28:33,87
13:28:34,87
13:28:35,87
13:28:36,87
13:28:37,87
13:28:38,87
13:28:39,87
13:28:40,87
13:28:41,88
13:28:42,88
13:28:43,88
13:28:44,88
13:28:45,88
13:28:46,89
13:28:47,89
13:28:48,89
13:28:49,89
13:28:50,89
13:28:51,89
13:28:52,89
13:28:53,89
13:28:54,89
13:28:55,89
13:28:56,88
13:28:57,88
13:28:58,88
13:28:59,88
13:29:00,88
13:29:01,88
13:29:02,88
13:29:03,88
13:29:04,88
13:29:05,88
13:29:06,87
13:29:07,87
13:29:08,87
13:29:09,87
13:29:10,87
13:29:11,89
13:29:12,89
13:29:13,89
13:29:14,89
13:29:15,89
13:29:16,88
13:29:17,88
13:29:18,88
13:29:19,88
13:29:20,88
13:29:21,87
13:29:22,87
13:29:23,87
13:29:24,87
13:29:25,87
13:29:26,88
13:29:27,88
13:29:28,88
13:29:29,88
13:29:30,88
13:29:31,88
13:29:32,88
13:29:33,88
13:29:34,88
13:29:35,88
13:29:36,85
13:29:37,85
13:29:38,85
13:29:39,85
13:29:40,85
13:29:41,85
13:29:42,85
13:29:43,85
13:29:44,85
13:29:45,85
13:29:46,85
13:29:47,85
13:29:48,85
13:29:49,85
13:29:50,85
13:29:51,85
13:29:52,85
13:29:53,85
13:29:54,85
13:29:55,85
13:29:56,85
13:29:57,85
13:29:58,85
13:29:59,85
13:30:00,85
13:30:01,86
13:30:02,86
13:30:03,86
13:30:04,86
13:30:05,86
13:30:06,87
13:30:07,87
13:30:08,87
13:30:09,87
13:30:10,87
13:30:11,86
13:30:12,86
13:30:13,86
13:30:14,86
13:30:15,86
13:30:16,85
13:30:17,85
13:30:18,85
13:30:19,85
13:30:20,85
13:30:21,86
13:30:22,86
13:30:23,86
13:30:24,86
13:30:25,86
13:30:26,88
13:30:27,88
13:30:28,88
13:30:29,88
13:30:30,88
13:30:31,90
13:30:32,90
13:30:33,90
13:30:34,90
13:30:35,90
13:30:36,90
13:30:37,90
13:30:38,90
13:30:39,90
13:30:40,90
13:30:41,91
13:30:42,91
13:30:43,91
13:30:44,91
13:30:45,91
13:30:46,92
13:30:47,92
13:30:48,92
13:30:49,92
13:30:50,92
13:30:51,93
13:30:52,93
13:30:53,93
13:30:54,93
13:30:55,93
13:30:56,92
13:30:57,92
13:30:58,92
13:30:59,92
13:31:00,92
13:31:01,92
13:31:02,92
13:31:03,92
13:31:04,92
13:31:05,92
13:31:06,92
13:31:07,92
13:31:08,92
13:31:09,92
13:31:10,92
13:31:11,92
13:31:12,92
13:31:13,92
13:31:14,92
13:31:15,92
13:31:16,93
13:31:17,93
13:31:18,93
13:31:19,93
13:31:20,93
13:31:21,92
13:31:22,92
13:31:23,92
13:31:24,92
13:31:25,92
13:31:26,92
13:31:27,92
13:31:28,92
13:31:29,92
13:31:30,92
13:31:31,92
13:31:32,92
13:31:33,92
13:31:34,92
13:31:35,92
13:31:36,93
13:31:37,93
13:31:38,93
13:31:39,93
13:31:40,93
13:31:41,92
13:31:42,92
13:31:43,92
13:31:44,92
13:31:45,92
13:31:46,92
13:31:47,92
13:31:48,92
13:31:49,92
13:31:50,92
13:31:51,92
13:31:52,92
13:31:53,92
13:31:54,92
13:31:55,92
13:31:56,92
13:31:57,92
13:31:58,92
13:31:59,92
13:32:00,92
13:32:01,92
13:32:02,92
13:32:03,92
13:32:04,92
13:32:05,92
13:32:06,93
13:32:07,93
13:32:08,93
13:32:09,93
13:32:10,93
13:32:11,94
13:32:12,94
13:32:13,94
13:32:14,94
13:32:15,94
13:32:16,94
13:32:17,94
13:32:18,94
13:32:19,94
13:32:20,94
13:32:21,93
13:32:22,93
13:32:23,93
13:32:24,93
13:32:25,93
13:32:26,93
13:32:27,93
13:32:28,93
13:32:29,93
13:32:30,93
13:32:31,94
13:32:32,94
13:32:33,94
13:32:34,94
13:32:35,94
13:32:36,94
13:32:37,94
13:32:38,94
13:32:39,94
13:32:40,94
13:32:41,94
13:32:42,94
13:32:43,94
13:32:44,94
13:32:45,94
13:32:46,94
13:32:47,94
13:32:48,94
13:32:49,94
13:32:50,94
13:32:51,94
13:32:52,94
13:32:53,94
13:32:54,94
13:32:55,94
13:32:56,95
13:32:57,95
13:32:58,95
13:32:59,95
13:33:00,95
13:33:01,96
13:33:02,96
13:33:03,96
13:33:04,96
13:33:05,96
13:33:06,94
13:33:07,94
13:33:08,94
13:33:09,94
13:33:10,94
13:33:11,93
13:33:12,93
13:33:13,93
13:33:14,93
13:33:15,93
13:33:16,94
13:33:17,94
13:33:18,94
13:33:19,94
13:33:20,94
13:33:21,91
13:33:22,91
13:33:23,91
13:33:24,91
13:33:25,91
13:33:26,90
13:33:27,90
13:33:28,90
13:33:29,90
13:33:30,90
13:33:31,90
13:33:32,90
13:33:33,90
13:33:34,90
13:33:35,90
13:33:36,90
13:33:37,90
13:33:38,90
13:33:39,90
13:33:40,90
13:33:41,90
13:33:42,90
13:33:43,90
13:33:44,90
13:33:45,90
13:33:46,90
13:33:47,90
13:33:48,90
13:33:49,90
13:33:50,90
13:33:51,90
13:33:52,90
13:33:53,90
13:33:54,90
13:33:55,90
13:33:56,91
13:33:57,91
13:33:58,91
13:33:59,91
13:34:00,91
13:34:01,90
13:34:02,90
13:34:03,90
13:34:04,90
13:34:05,90
13:34:06,90
13:34:07,90
13:34:08,90
13:34:09,90
13:34:10,90
13:34:11,89
13:34:12,89
13:34:13,89
13:34:14,89
13:34:15,89
13:34:16,89
13:34:17,89
13:34:18,89
13:34:19,89
13:34:20,89
13:34:21,88
13:34:22,88
13:34:23,88
13:34:24,88
13:34:25,88
13:34:26,88
13:34:27,88
13:34:28,88
13:34:29,88
13:34:30,88
13:34:31,87
13:34:32,87
13:34:33,87
13:34:34,87
13:34:35,87
13:34:36,87
13:34:37,87
13:34:38,87
13:34:39,87
13:34:40,87
13:34:41,86
13:34:42,86
13:34:43,86
13:34:44,86
13:34:45,86
13:34:46,85
13:34:47,85
13:34:48,85
13:34:49,85
13:34:50,85
13:34:51,87
13:34:52,87
13:34:53,87
13:34:54,87
13:34:55,87
13:34:56,88
13:34:57,88
13:34:58,88
13:34:59,88
13:35:00,88
13:35:01,87
13:35:02,87
13:35:03,87
13:35:04,87
13:35:05,87
13:35:06,87
13:35:07,87
13:35:08,87
13:35:09,87
13:35:10,87
13:35:11,88
13:35:12,88
13:35:13,88
13:35:14,88
13:35:15,88
13:35:16,88
13:35:17,88
13:35:18,88
13:35:19,88
13:35:20,88
13:35:21,89
13:35:22,89
13:35:23,89
13:35:24,89
13:35:25,89
13:35:26,88
13:35:27,88
13:35:28,88
13:35:29,88
13:35:30,88
13:35:31,88
13:35:32,88
13:35:33,88
13:35:34,88
13:35:35,88
13:35:36,87
13:35:37,87
13:35:38,87
13:35:39,87
13:35:40,87
13:35:41,87
13:35:42,87
13:35:43,87
13:35:44,87
13:35:45,87
13:35:46,87
13:35:47,87
13:35:48,87
13:35:49,87
13:35:50,87
13:35:51,87
13:35:52,87
13:35:53,87
13:35:54,87
13:35:55,87
13:35:56,87
13:35:57,87
13:35:58,87
13:35:59,87
13:36:00,87
13:36:01,88
13:36:02,88
13:36:03,88
13:36:04,88
13:36:05,88
13:36:06,88
13:36:07,88
13:36:08,88
13:36:09,88
13:36:10,88
13:36:11,88
13:36:12,88
13:36:13,88
13:36:14,88
13:36:15,88
13:36:16,89
13:36:17,89
13:36:18,89
13:36:19,89
13:36:20,89
13:36:21,89
13:36:22,89
13:36:23,89
13:36:24,89
13:36:25,89
13:36:26,90
13:36:27,90
13:36:28,90
13:36:29,90
13:36:30,90
13:36:31,89
13:36:32,89
13:36:33,89
13:36:34,89
13:36:35,89
13:36:36,88
13:36:37,88
13:36:38,88
13:36:39,88
13:36:40,88
13:36:41,88
13:36:42,88
13:36:43,88
13:36:44,88
13:36:45,88
13:36:46,88
13:36:47,88
13:36:48,88
13:36:49,88
13:36:50,88
13:36:51,89
13:36:52,89
13:36:53,89
13:36:54,89
13:36:55,89
13:36:56,90
13:36:57,90
13:36:58,90
13:36:59,90
13:37:00,90
13:37:01,87
13:37:02,87
13:37:03,87
13:37:04,87
13:37:05,87
13:37:06,87
13:37:07,87
13:37:08,87
13:37:09,87
13:37:10,87
13:37:11,87
13:37:12,87
13:37:13,87
13:37:14,87
13:37:15,87
13:37:16,88
13:37:17,88
13:37:18,88
13:37:19,88
13:37:20,88
13:37:21,89
13:37:22,89
13:37:23,89
13:37:24,89
13:37:25,89
13:37:26,89
13:37:27,89
13:37:28,89
13:37:29,89
13:37:30,89
13:37:31,88
13:37:32,88
13:37:33,88
13:37:34,88
13:37:35,88
13:37:36,88
13:37:37,88
13:37:38,88
13:37:39,88
13:37:40,88
13:37:41,85
13:37:42,85
13:37:43,85
13:37:44,85
13:37:45,85
