time,value
2024-01-05 14:10:48,88
2024-01-05 14:10:49,88
2024-01-05 14:10:50,87
2024-01-05 14:10:51,87
2024-01-05 14:10:52,87
2024-01-05 14:10:53,87
2024-01-05 14:10:54,87
2024-01-05 14:10:55,87
2024-01-05 14:10:56,87
2024-01-05 14:10:57,87
2024-01-05 14:10:58,87
2024-01-05 14:10:59,87
2024-01-05 14:11:00,85
2024-01-05 14:11:01,85
2024-01-05 14:11:02,85
2024-01-05 14:11:03,85
2024-01-05 14:11:04,85
2024-01-05 14:11:05,85
2024-01-05 14:11:06,85
2024-01-05 14:11:07,85
2024-01-05 14:11:08,85
2024-01-05 14:11:09,85
2024-01-05 14:11:10,86
2024-01-05 14:11:11,86
2024-01-05 14:11:12,86
2024-01-05 14:11:13,86
2024-01-05 14:11:14,86
2024-01-05 14:11:15,87
2024-01-05 14:11:16,87
2024-01-05 14:11:17,87
2024-01-05 14:11:18,87
2024-01-05 14:11:19,87
2024-01-05 14:11:20,87
2024-01-05 14:11:21,87
2024-01-05 14:11:22,87
2024-01-05 14:11:23,87
2024-01-05 14:11:24,87
2024-01-05 14:11:25,87
2024-01-05 14:11:26,87
2024-01-05 14:11:27,87
2024-01-05 14:11:28,87
2024-01-05 14:11:29,87
2024-01-05 14:11:30,88
2024-01-05 14:11:31,88
2024-01-05 14:11:32,88
2024-01-05 14:11:33,88
2024-01-05 14:11:34,88
2024-01-05 14:11:35,88
2024-01-05 14:11:36,88
2024-01-05 14:11:37,88
2024-01-05 14:11:38,88
2024-01-05 14:11:39,88
2024-01-05 14:11:40,88
2024-01-05 14:11:41,88
2024-01-05 14:11:42,88
2024-01-05 14:11:43,88
2024-01-05 14:11:44,88
2024-01-05 14:11:45,88
2024-01-05 14:11:46,88
2024-01-05 14:11:47,88
2024-01-05 14:11:48,88
2024-01-05 14:11:49,88
2024-01-05 14:11:50,88
2024-01-05 14:11:51,88
2024-01-05 14:11:52,88
2024-01-05 14:11:53,88
2024-01-05 14:11:54,88
2024-01-05 14:11:55,88
2024-01-05 14:11:56,88
2024-01-05 14:11:57,88
2024-01-05 14:11:58,88
2024-01-05 14:11:59,88
2024-01-05 14:12:00,88
2024-01-05 14:12:01,88
2024-01-05 14:12:02,88
2024-01-05 14:12:03,88
2024-01-05 14:12:04,88
2024-01-05 14:12:05,88
2024-01-05 14:12:06,88
2024-01-05 14:12:07,88
2024-01-05 14:12:08,88
2024-01-05 14:12:09,88
2024-01-05 14:12:10,87
2024-01-05 14:12:11,87
2024-01-05 14:12:12,87
2024-01-05 14:12:13,87
2024-01-05 14:12:14,87
2024-01-05 14:12:15,87
2024-01-05 14:12:16,87
2024-01-05 14:12:17,87
2024-01-05 14:12:18,87
2024-01-05 14:12:19,87
2024-01-05 14:12:20,87
2024-01-05 14:12:21,87
2024-01-05 14:12:22,87
2024-01-05 14:12:23,87
2024-01-05 14:12:24,87
2024-01-05 14:12:25,87
2024-01-05 14:12:26,87
2024-01-05 14:12:27,87
2024-01-05 14:12:28,87
2024-01-05 14:12:29,87
2024-01-05 14:12:30,87
2024-01-05 14:12:31,87
2024-01-05 14:12:32,87
2024-01-05 14:12:33,87
2024-01-05 14:12:34,87
2024-01-05 14:12:35,87
2024-01-05 14:12:36,87
2024-01-05 14:12:37,87
2024-01-05 14:12:38,87
2024-01-05 14:12:39,87
2024-01-05 14:12:40,87
2024-01-05 14:12:41,87
2024-01-05 14:12:42,87
2024-01-05 14:12:43,87
2024-01-05 14:12:44,87
2024-01-05 14:12:45,87
2024-01-05 14:12:46,87
2024-01-05 14:12:47,87
2024-01-05 14:12:48,87
2024-01-05 14:12:49,87
2024-01-05 14:12:50,87
2024-01-05 14:12:51,87
2024-01-05 14:12:52,87
2024-01-05 14:12:53,87
2024-01-05 14:12:54,87
2024-01-05 14:12:55,87
2024-01-05 14:12:56,87
2024-01-05 14:12:57,87
2024-01-05 14:12:58,87
2024-01-05 14:12:59,87
2024-01-05 14:13:00,87
2024-01-05 14:13:01,87
2024-01-05 14:13:02,87
