time,value
2024-01-05 14:01:23,84
2024-01-05 14:01:24,84
2024-01-05 14:01:25,84
2024-01-05 14:01:26,85
2024-01-05 14:01:27,85
2024-01-05 14:01:28,85
2024-01-05 14:01:29,85
2024-01-05 14:01:30,85
2024-01-05 14:01:31,85
2024-01-05 14:01:32,85
2024-01-05 14:01:33,85
2024-01-05 14:01:34,85
2024-01-05 14:01:35,85
2024-01-05 14:01:36,85
2024-01-05 14:01:37,85
2024-01-05 14:01:38,85
2024-01-05 14:01:39,85
2024-01-05 14:01:40,85
2024-01-05 14:01:41,86
2024-01-05 14:01:42,86
2024-01-05 14:01:43,86
2024-01-05 14:01:44,86
2024-01-05 14:01:45,86
2024-01-05 14:01:46,87
2024-01-05 14:01:47,87
2024-01-05 14:01:48,87
2024-01-05 14:01:49,87
2024-01-05 14:01:50,87
2024-01-05 14:01:51,86
2024-01-05 14:01:52,86
2024-01-05 14:01:53,86
2024-01-05 14:01:54,86
2024-01-05 14:01:55,86
2024-01-05 14:01:56,85
2024-01-05 14:01:57,85
2024-01-05 14:01:58,85
2024-01-05 14:01:59,85
2024-01-05 14:02:00,85
2024-01-05 14:02:01,84
2024-01-05 14:02:02,84
2024-01-05 14:02:03,84
2024-01-05 14:02:04,84
2024-01-05 14:02:05,84
2024-01-05 14:02:06,84
2024-01-05 14:02:07,84
2024-01-05 14:02:08,84
2024-01-05 14:02:09,84
2024-01-05 14:02:10,84
2024-01-05 14:02:11,84
2024-01-05 14:02:12,84
2024-01-05 14:02:13,84
2024-01-05 14:02:14,84
2024-01-05 14:02:15,85
2024-01-05 14:02:16,85
2024-01-05 14:02:17,85
2024-01-05 14:02:18,85
2024-01-05 14:02:19,85
2024-01-05 14:02:20,85
2024-01-05 14:02:21,85
2024-01-05 14:02:22,85
2024-01-05 14:02:23,85
2024-01-05 14:02:24,85
2024-01-05 14:02:25,86
2024-01-05 14:02:26,86
2024-01-05 14:02:27,86
2024-01-05 14:02:28,86
2024-01-05 14:02:29,86
