time,value
2024-01-05 15:16:31,87
2024-01-05 15:16:32,87
2024-01-05 15:16:33,87
2024-01-05 15:16:34,87
2024-01-05 15:16:35,85
2024-01-05 15:16:36,85
2024-01-05 15:16:37,85
2024-01-05 15:16:38,85
2024-01-05 15:16:39,85
2024-01-05 15:16:40,82
2024-01-05 15:16:41,82
2024-01-05 15:16:42,82
2024-01-05 15:16:43,82
2024-01-05 15:16:44,82
2024-01-05 15:16:45,78
2024-01-05 15:16:46,78
2024-01-05 15:16:47,78
2024-01-05 15:16:48,78
2024-01-05 15:16:49,78
2024-01-05 15:16:50,78
2024-01-05 15:16:51,78
2024-01-05 15:16:52,78
2024-01-05 15:16:53,78
2024-01-05 15:16:54,78
2024-01-05 15:16:55,79
2024-01-05 15:16:56,79
2024-01-05 15:16:57,79
2024-01-05 15:16:58,79
2024-01-05 15:16:59,79
2024-01-05 15:17:00,79
2024-01-05 15:17:01,79
2024-01-05 15:17:02,79
2024-01-05 15:17:03,79
2024-01-05 15:17:04,79
2024-01-05 15:17:05,79
2024-01-05 15:17:06,79
2024-01-05 15:17:07,79
2024-01-05 15:17:08,79
2024-01-05 15:17:09,79
2024-01-05 15:17:10,79
2024-01-05 15:17:11,79
2024-01-05 15:17:12,79
2024-01-05 15:17:13,79
2024-01-05 15:17:14,79
2024-01-05 15:17:15,79
2024-01-05 15:17:16,79
2024-01-05 15:17:17,79
2024-01-05 15:17:18,79
2024-01-05 15:17:19,79
2024-01-05 15:17:20,79
2024-01-05 15:17:21,79
2024-01-05 15:17:22,79
2024-01-05 15:17:23,79
2024-01-05 15:17:24,79
2024-01-05 15:17:25,80
2024-01-05 15:17:26,80
2024-01-05 15:17:27,80
2024-01-05 15:17:28,80
2024-01-05 15:17:29,80
2024-01-05 15:17:30,81
2024-01-05 15:17:31,81
2024-01-05 15:17:32,81
2024-01-05 15:17:33,81
2024-01-05 15:17:34,81
2024-01-05 15:17:35,81
2024-01-05 15:17:36,81
2024-01-05 15:17:37,81
2024-01-05 15:17:38,81
2024-01-05 15:17:39,77
2024-01-05 15:17:40,77
2024-01-05 15:17:41,77
2024-01-05 15:17:42,77
2024-01-05 15:17:43,77
2024-01-05 15:17:44,77
2024-01-05 15:17:45,77
2024-01-05 15:17:46,77
2024-01-05 15:17:47,77
2024-01-05 15:17:48,77
2024-01-05 15:17:49,77
2024-01-05 15:17:50,77
2024-01-05 15:17:51,77
2024-01-05 15:17:52,77
2024-01-05 15:17:53,77
2024-01-05 15:17:54,79
2024-01-05 15:17:55,79
2024-01-05 15:17:56,79
2024-01-05 15:17:57,79
2024-01-05 15:17:58,79
2024-01-05 15:17:59,79
2024-01-05 15:18:00,79
2024-01-05 15:18:01,79
2024-01-05 15:18:02,79
2024-01-05 15:18:03,79
2024-01-05 15:18:04,80
2024-01-05 15:18:05,80
2024-01-05 15:18:06,80
2024-01-05 15:18:07,80
2024-01-05 15:18:08,80
2024-01-05 15:18:09,81
2024-01-05 15:18:10,81
2024-01-05 15:18:11,81
2024-01-05 15:18:12,81
2024-01-05 15:18:13,81
2024-01-05 15:18:14,82
2024-01-05 15:18:15,82
2024-01-05 15:18:16,82
2024-01-05 15:18:17,82
2024-01-05 15:18:18,82
2024-01-05 15:18:19,81
2024-01-05 15:18:20,81
2024-01-05 15:18:21,81
2024-01-05 15:18:22,81
2024-01-05 15:18:23,81
2024-01-05 15:18:24,79
2024-01-05 15:18:25,79
2024-01-05 15:18:26,79
2024-01-05 15:18:27,79
2024-01-05 15:18:28,79
2024-01-05 15:18:29,79
2024-01-05 15:18:30,79
2024-01-05 15:18:31,79
2024-01-05 15:18:32,79
2024-01-05 15:18:33,79
2024-01-05 15:18:34,78
2024-01-05 15:18:35,78
2024-01-05 15:18:36,78
2024-01-05 15:18:37,78
2024-01-05 15:18:38,78
2024-01-05 15:18:39,78
2024-01-05 15:18:40,78
2024-01-05 15:18:41,78
2024-01-05 15:18:42,78
2024-01-05 15:18:43,78
2024-01-05 15:18:44,80
2024-01-05 15:18:45,80
2024-01-05 15:18:46,80
2024-01-05 15:18:47,80
2024-01-05 15:18:48,80
2024-01-05 15:18:49,81
2024-01-05 15:18:50,81
2024-01-05 15:18:51,81
2024-01-05 15:18:52,81
2024-01-05 15:18:53,81
2024-01-05 15:18:54,81
2024-01-05 15:18:55,81
2024-01-05 15:18:56,81
2024-01-05 15:18:57,81
2024-01-05 15:18:58,81
2024-01-05 15:18:59,81
2024-01-05 15:19:00,81
2024-01-05 15:19:01,81
2024-01-05 15:19:02,81
